timestamp,L1,F2,total_power_kw,energy_kwh,price_eur_kwh,cost_eur,flow_m3
2024-11-24 19:00:00,2.0443367958068848,6088.92626953125,749.5377807617188,187.3844451904297,31.374,5878.999583404541,1522.2315673828125
2024-11-24 19:15:00,2.0374608039855957,6170.88720703125,759.3573303222656,189.8393325805664,31.374,5956.01922038269,1542.7218017578125
2024-11-24 19:30:00,2.0297210216522217,6141.79296875,758.1120910644531,189.52802276611328,31.374,5946.252186264038,1535.4482421875
2024-11-24 19:45:00,2.0259170532226562,6118.3046875,759.1916809082031,189.79792022705078,31.374,5954.719949203491,1529.576171875
2024-11-24 20:00:00,2.025590419769287,6054.47314453125,755.8647060394287,188.96617650985718,37.654,7115.332410302163,1513.6182861328125
2024-11-24 20:15:00,1.9999151229858398,6613.76611328125,749.4215087890625,187.35537719726562,37.654,7054.679372985841,1653.4415283203125
2024-11-24 20:30:00,1.995193362236023,6507.7724609375,758.4515686035156,189.6128921508789,37.654,7139.683841049195,1626.943115234375
2024-11-24 20:45:00,1.984190583229065,6518.9072265625,767.7844543457031,191.94611358642578,37.654,7227.538960983277,1629.726806640625
2024-11-24 21:00:00,1.9756767749786377,6412.396484375,767.1916809082031,191.79792022705078,31.375,6017.659747123718,1603.09912109375
2024-11-24 21:15:00,1.972344160079956,6355.8603515625,767.086669921875,191.77166748046875,31.375,6016.836067199707,1588.965087890625
2024-11-24 21:30:00,1.9510316848754883,7222.70703125,878.3472290039062,219.58680725097656,31.375,6889.53607749939,1805.6767578125
2024-11-24 21:45:00,1.9034520387649536,7554.474609375,926.6265869140625,231.65664672851562,31.375,7268.227291107178,1888.61865234375
2024-11-24 22:00:00,1.8735377788543701,7086.9521484375,883.8162078857422,220.95405197143555,35.504,7844.752661193847,1771.738037109375
2024-11-24 22:15:00,1.8526489734649658,6986.4150390625,881.7783355712891,220.44458389282227,35.504,7826.664506530761,1746.603759765625
2024-11-24 22:30:00,1.8406875133514404,6867.1513671875,882.8530883789062,220.71327209472656,35.504,7836.204012451171,1716.787841796875
2024-11-24 22:45:00,1.8349072933197021,7042.767578125,882.5669021606445,220.64172554016113,35.504,7833.66382357788,1760.69189453125
2024-11-24 23:00:00,1.808704137802124,7487.29736328125,890.6947174072266,222.67367935180664,24.755,5512.2869323539735,1871.8243408203125
2024-11-24 23:15:00,1.7813265323638916,7329.083984375,897.9326782226562,224.48316955566406,24.755,5557.080862350464,1832.27099609375
2024-11-24 23:30:00,1.7683873176574707,7006.6982421875,878.1985473632812,219.5496368408203,24.755,5434.9512599945065,1751.674560546875
2024-11-24 23:45:00,1.7651028633117676,6827.185546875,866.3766479492188,216.5941619873047,24.755,5361.788479995727,1706.79638671875
2024-11-25 00:00:00,1.7626371383666992,6741.169921875,863.0685272216797,215.76713180541992,16.314,3520.0249882736207,1685.29248046875
2024-11-25 00:15:00,1.7578743696212769,6720.1474609375,864.1051330566406,216.02628326416016,16.314,3524.252785171509,1680.036865234375
2024-11-25 00:30:00,1.7464642524719238,6670.4990234375,861.8556823730469,215.46392059326172,16.314,3515.078400558472,1667.624755859375
2024-11-25 00:45:00,1.734105110168457,6566.083984375,858.4358520507812,214.6089630126953,16.314,3501.130622589111,1641.52099609375
2024-11-25 01:00:00,1.7166918516159058,6514.12890625,858.2964630126953,214.57411575317383,10.881,2334.7809535102847,1628.5322265625
2024-11-25 01:15:00,1.69218909740448,6456.8486328125,856.7462921142578,214.18657302856445,10.881,2330.56410112381,1614.212158203125
2024-11-25 01:30:00,1.6627979278564453,6392.68994140625,853.6191864013672,213.4047966003418,10.881,2322.057591808319,1598.1724853515625
2024-11-25 01:45:00,1.6297905445098877,6347.3798828125,853.1597137451172,213.2899284362793,10.881,2320.8077113151553,1586.844970703125
2024-11-25 02:00:00,1.5927740335464478,6220.0712890625,847.0861053466797,211.77152633666992,10.477,2218.7302814292907,1555.017822265625
2024-11-25 02:15:00,1.5533019304275513,6104.42822265625,842.4294281005859,210.60735702514648,10.477,2206.5332795524596,1526.1070556640625
2024-11-25 02:30:00,1.5059208869934082,5963.66357421875,826.2699737548828,206.5674934387207,10.477,2164.207628757477,1490.9158935546875
2024-11-25 02:45:00,1.4842950105667114,5007.46728515625,697.2595291137695,174.31488227844238,10.477,1826.2970216312408,1251.8668212890625
2024-11-25 03:00:00,1.5030549764633179,4687.65380859375,659.8837890625,164.970947265625,10.361,1709.2639846191407,1171.9134521484375
2024-11-25 03:15:00,1.4959982633590698,4839.740234375,686.1734924316406,171.54337310791016,10.361,1777.3608887710573,1209.93505859375
2024-11-25 03:30:00,1.484140396118164,4759.3759765625,680.76611328125,170.1915283203125,10.361,1763.354424926758,1189.843994140625
2024-11-25 03:45:00,1.4751147031784058,4604.9033203125,654.6245422363281,163.65613555908203,10.361,1695.641220527649,1151.225830078125
2024-11-25 04:00:00,1.466966152191162,4593.451171875,653.616943359375,163.40423583984375,10.542,1722.6074542236329,1148.36279296875
2024-11-25 04:15:00,1.4555909633636475,4571.5166015625,649.850830078125,162.46270751953125,10.542,1712.6818626708985,1142.879150390625
2024-11-25 04:30:00,1.438787817955017,4561.806640625,648.5380249023438,162.13450622558594,10.542,1709.2219646301269,1140.45166015625
2024-11-25 04:45:00,1.4123653173446655,4463.63232421875,633.9478149414062,158.48695373535156,10.542,1670.7694662780762,1115.9080810546875
2024-11-25 05:00:00,1.3880887031555176,4287.826171875,606.4261169433594,151.60652923583984,10.728,1626.4348456420898,1071.95654296875
2024-11-25 05:15:00,1.3546744585037231,4036.0244140625,567.4972229003906,141.87430572509766,10.728,1522.0275518188475,1009.006103515625
2024-11-25 05:30:00,1.3145370483398438,3986.439453125,559.6330871582031,139.90827178955078,10.728,1500.9359397583007,996.60986328125
2024-11-25 05:45:00,1.2684520483016968,3768.128662109375,536.6413269042969,134.16033172607422,10.728,1439.2720387573243,942.0321655273438
2024-11-25 06:00:00,1.2724984884262085,2988.646484375,424.4027862548828,106.1006965637207,20.392,2163.6054043273925,747.16162109375
2024-11-25 06:15:00,1.3391687870025635,2531.382568359375,353.14471435546875,88.28617858886719,20.392,1800.3317537841797,632.8456420898438
